title,director,year,country,criticScore,userScore,poster,rtUrl,imdbRating,imdbKeywords
Spawn of the Slithis,Stephen Traxler,1978,United States,,33%,https://resizing.flixster.com/y8rEIbg1Nj6-u_2H5gKPV-HrvKw=/206x305/v1.bTsxMjE5MjM5OTtqOzE3Mjg2OzEyMDA7NDAwOzU5Ng,https://rottentomatoes.com/m/slithis,3.2,monster::gore
Terror,Norman J. Warren,1978,United Kingdom,,,,,,
The Bees,Alfredo Zacar&iacute;as,1978,Mexico,,7%,https://resizing.flixster.com/CnjPOLi3JPwPhzaUnV2y7fkNK5o=/206x305/v1.bTsxMjM1NzY3NjtqOzE3Mjg4OzEyMDA7MjQ3OzQwMA,https://rottentomatoes.com/m/the_bees,,
The Toolbox Murders,Dennis Donnelly,1978,United States,0,29%,https://resizing.flixster.com/cRQBwyWUqSO2vnvwDwGH3IkqZ50=/206x305/v1.bTsxMTI5MjQ4NjtqOzE3MzY1OzEyMDA7MTUzNjsyMDQ4,https://rottentomatoes.com/m/1021681-toolbox_murders,5.3,gore::slasher
Alien,Ridley Scott,1979,United Kingdom & United States,97,94%,https://resizing.flixster.com/yE0_EqYaP4dapobFmD-w8eoK9_I=/206x305/v1.bTsxMTE4MDc5NTtqOzE3MzY0OzEyMDA7ODAwOzEyMDA,https://rottentomatoes.com/m/alien,,
Alison's Birthday,Ian Coughlan,1979,Australia,,29%,https://staticv2-4.rottentomatoes.com/static/images/redesign/poster_default.gif,https://rottentomatoes.com/m/alisons_birthday,,
The Amityville Horror,Stuart Rosenberg,1979,United States,24,52%,https://resizing.flixster.com/HncKZOQHJITGWt0ALnOeCCVI5Kc=/206x305/v1.bTsxMTM3MjY4NjtqOzE3MzY2OzEyMDA7ODA0OzEwNzI,https://rottentomatoes.com/m/1000875-amityville_horror,,
Angel Guts: Red Classroom,Chūsei Sone,1979,Japan,,29%,https://resizing.flixster.com/P4aET96IPCIEJRKQ3GkLET3HxwI=/206x305/v1.bTsxMDg0NzUyNTtqOzE3MzYwOzEyMDA7MTEwOzE1MA,https://rottentomatoes.com/m/angel_guts_red_classroom,6.2,
Beyond the Darkness,Joe D'Amato,1979,Italy,,,,,6.3,slasher::gore
Black Magic Terror,L. Sudjio,1979,Japan,,,,,,
The Brood,David Cronenberg,1979,Canada,78,67%,https://resizing.flixster.com/v295SlCKZ_NlBWRzcI7kh1gEXLE=/206x305/v1.bTsxMTYxNDk5NDtqOzE3MzY5OzEyMDA7MzI4OzQ3NQ,https://rottentomatoes.com/m/brood,6.9,gore
Buried Alive,Joe D'Amato,1979,Italy,,,,,,
The Butterfly Murders,Tsui Hark,1979,Hong Kong,,66%,https://resizing.flixster.com/skQ6gCG651nX7hYpLuT2PlaUdQ4=/206x305/v1.bTsxMTU0NDMxODtqOzE3MzY4OzEyMDA7NzEwOzExMjY,https://rottentomatoes.com/m/the_butterfly_murders,6.6,
Dracula,John Badham,1979,United Kingdom & United States,64,59%,https://resizing.flixster.com/yRCw_NsBgQrBU17_kSreo-60LVA=/206x305/v1.bTsxMTE4MDA5MDtqOzE3MzY0OzEyMDA7ODAwOzEyMDA,https://rottentomatoes.com/m/1006236-dracula,,
The Driller Killer,Abel Ferrara,1979,United States,67,33%,https://resizing.flixster.com/OqCxfwgv-5VgTCmTS-4X9yt-VSU=/206x305/v1.bTsxMjM1NTY4NztqOzE3Mjg4OzEyMDA7OTk7MTQw,https://rottentomatoes.com/m/the_driller_killer,5.0,slasher::gore
Fascination,Jean Rollin,1979,France,,48%,https://resizing.flixster.com/4If2JCM7cLmpi7QzRUqGTd8Q3hw=/206x305/v1.bTsxMTYyMjQ0ODtqOzE3MzY5OzEyMDA7NDAwOzU2Nw,https://rottentomatoes.com/m/1089753-fascination,,
Human Experiments,Gregory Goodell,1979,United States,,,,,,
Killer Fish,Antonio Margheriti,1979,Brazil & Italy & United Kingdom & United States,,,,,4.1,
Murder by Decree,Bob Clark,1979,United Kingdom,88,64%,https://resizing.flixster.com/QpcuDjMgdfBPnJuz1itEI1xsWKY=/206x305/v1.bTsxMTIwNDQ4MztqOzE3MzY0OzEyMDA7MTUzNjsyMDQ4,https://rottentomatoes.com/m/murder_by_decree,7.0,slasher
Nightwing,Arthur Hiller,1979,United States,0,19%,https://resizing.flixster.com/Wl0uapnkJgSUUNtPY6KMI5Zhw4o=/206x305/v1.bTsxMTM4MTYwOTtqOzE3MzY2OzEyMDA7MjEwMDszMDAw,https://rottentomatoes.com/m/nightwing,,
Nosferatu the Vampyre,Werner Herzog,1979,West Germany & France,94,83%,https://resizing.flixster.com/J2SkTJbY68TCkQIP5I2Z4qePycM=/206x305/v1.bTsxMTI5MDY0NTtqOzE3MzY1OzEyMDA7MTIwMDsxNjAw,https://rottentomatoes.com/m/nosferatu_the_vampyre,7.6,vampire::based on novel
Phantasm,Don Coscarelli,1979,United States,,,,,6.9,alien::zombie
Prophecy,John Frankenheimer,1979,United States,23,37%,https://resizing.flixster.com/TWj3f-L2X9DZjkcEyKaHnOjcszs=/206x305/v1.bTsxMTIwNzg1MTtqOzE3MzY0OzEyMDA7MTUzNjsyMDQ4,https://rottentomatoes.com/m/1016842-prophecy,,
Stridulum,Giulio Paradisi,1979,Italy & United States,,,,,4.9,gore::monster::satanism::demon::alien
Thirst,Rod Hardy,1979,Australia,100,43%,https://resizing.flixster.com/_Ol9iwo6FoYuQTTVnt5pkuaCNvo=/206x305/v1.bTsxMjI2MDE1NztqOzE3Mjg2OzEyMDA7MTUwMjsyMTUx,https://rottentomatoes.com/m/1021262-thirst,,
Tourist Trap,David Schmoeller,1979,United States,,47%,https://resizing.flixster.com/GytEnMDOru9f1t87Zsi9pUxDaL8=/206x305/v1.bTsxMTI5MDI0NjtqOzE3MzY1OzEyMDA7OTk3OzE1MDA,https://rottentomatoes.com/m/1021788-tourist_trap,6.2,possession::demon::slasher::snake
Up From the Depths,Charles B. Griffith,1979,Philippines & United States,,6%,https://resizing.flixster.com/JKzjZq4g8Ef85WTMo_D_Xqph97k=/206x305/v1.bTsxMTQ3NDgwNjtqOzE3MzY3OzEyMDA7MTczNDsyMzEy,https://rottentomatoes.com/m/up_from_the_depths,2.7,shark::monster::hotel
When a Stranger Calls,Fred Walton,1979,United States,33,49%,https://resizing.flixster.com/SGR7aUqIVByJcA02qFVkelUo-pM=/206x305/v1.bTsxMTIwODU0NztqOzE3MzY0OzEyMDA7MTIwMDsxNjAw,https://rottentomatoes.com/m/1023461-when_a_stranger_calls,,
Zombi 2,Lucio Fulci,1979,Italy,42,69%,https://resizing.flixster.com/hLO0zLoD53l5E8o6rdprWHnbtOM=/206x305/v1.bTsxMTI5MjkxMDtqOzE3MzY1OzEyMDA7MTUzNjsyMDQ4,https://rottentomatoes.com/m/zombi_2_1979,6.9,zombie::gore::shark
Zombie Holocaust,Francesco Martino,1979,Italy,,,,,,
Alien Dead,Fred Olen Ray,1980,United States,,8%,https://resizing.flixster.com/a9UxqUGC5fT7mtAXrjGDCUH7a-Q=/206x305/v1.bTsxMTM4NzE3NztqOzE3MzY2OzEyMDA7ODA3OzE0NDM,https://rottentomatoes.com/m/alien_dead,,
Alligator,Lewis Teague,1980,United States,67,48%,https://resizing.flixster.com/10Bsi0KTvZwXViIHbvrZYu2mRlg=/206x305/v1.bTsxMTIxODMwNztqOzE3MzY0OzEyMDA7MTk5ODsyNjY0,https://rottentomatoes.com/m/alligator,5.9,
Altered States,Ken Russell,1980,United States,86,71%,https://resizing.flixster.com/ZKSUw5FL3GDBzd2IdmoPjaSFZ7I=/206x305/v1.bTsxMTI5MTI5MjtqOzE3MzY1OzEyMDA7MTIwMDsxNjAw,https://rottentomatoes.com/m/altered_states,6.9,based on novel::isolation::demon::snake::gore
Antropophagus,Joe D'Amato,1980,Italy,,,,,5.4,slasher::ghost::hotel::graveyard::gore
Apocalypse domani,Antonio Margheriti,1980,Italy & Spain,,40%,https://resizing.flixster.com/fGtTOJbBkKv0V4hdbeDcPh5KOPo=/206x305/v1.bTsxMjE4NTYyOTtqOzE3Mjg2OzEyMDA7MjE0OzQwMA,https://rottentomatoes.com/m/cannibal_apocalypse,5.7,zombie::isolation::gore
The Awakening,Mike Newell,1980,United States & United Kingdom,,23%,https://resizing.flixster.com/KhpQo7nWRZsDAI77DTTWTxb8VTo=/206x305/v1.bTsxMTIyMDQ1NTtqOzE3MzY0OzEyMDA7MTUzNjsyMDQ4,https://rottentomatoes.com/m/the_awakening_1980,,
Beyond Evil,Herb Freed,1980,United States,,0%,https://resizing.flixster.com/FWxUEJAweIn12QTdNiCdmxUIl4k=/206x305/v1.bTsxMjM1NzY4ODtqOzE3Mjg4OzEyMDA7MjEzOzI4NA,https://rottentomatoes.com/m/beyond_evil,3.5,ghost::possession::haunted house
The Boogeyman,Ulli Lommel,1980,United States,,,,,4.4,graveyard::gore::possession
Cannibal Holocaust,Ruggero Deodato,1980,Italy,,,,,6.0,found footage::snake::gore
The Changeling,Peter Medak,1980,Canada & United States,76,79%,https://resizing.flixster.com/-8nM6x3ghAcL5GQM4JTijr-qFB8=/206x305/v1.bTsxMTIwODQ5NjtqOzE3MzY0OzEyMDA7MTQ2NzsxOTU2,https://rottentomatoes.com/m/changeling,7.3,ghost::haunting::haunted house
The Children,Max Kalmanowicz,1980,United States,,39%,https://resizing.flixster.com/EiC0--ZcIECFKqPfxMuyF59s8oE=/206x305/v1.bTsxMjEwMjAwMTtqOzE3Mjg1OzEyMDA7NTAwOzUwMA,https://rottentomatoes.com/m/the_children_1980,,
Christmas Evil,Lewis Jackson,1980,United States,80,32%,https://resizing.flixster.com/QRdIFXSTktyT4E7h612YNA5l9OU=/206x305/v1.bTsxMTYyMDI5MTtqOzE3MzY5OzEyMDA7NDExOzU0OA,https://rottentomatoes.com/m/christmas_evil,5.2,slasher
City of the Living Dead,Lucio Fulci,1980,Italy,55,56%,https://resizing.flixster.com/ArAMk7rU_LfkTak91KIpVTkPVdc=/206x305/v1.bTsxMTIxMDk4NDtqOzE3MzY0OzEyMDA7MTUzNjsyMDQ4,https://rottentomatoes.com/m/city_of_the_living_dead,6.3,zombie::gore::ghost::possession
City of the Walking Dead,Umberto Lenzi,1980,Italy & Mexico & Spain,,,,,5.7,gore::zombie
The Curse of King Tut's Tomb,Philip Leacock,1980,United Kingdom & United States,,,https://resizing.flixster.com/9rY1-6KL3_GoplzDVOaK9yv6AXA=/206x305/v1.bTsxMTI0NjIyODtqOzE3MzY1OzEyMDA7MTQ3NjsxOTY4,https://rottentomatoes.com/m/the_curse_of_king_tuts_tomb,,
Death Ship,Alvin Rakoff,1980,United Kingdom & Canada,20,34%,https://resizing.flixster.com/4MpVEyE-F1yZ6dxpFBbnjFXVIfM=/206x305/v1.bTsxMDg4NzI3MTtqOzE3MzYxOzEyMDA7MTQwOzE5Nw,https://rottentomatoes.com/m/death_ship,4.8,slasher::demon::possession
Demented,Arthur Jeffreys,1980,United States,,5%,https://resizing.flixster.com/b9cnS3MWrwd4H0FJG4u3bSGxWJs=/206x305/v1.bTsxMjM2MDMwOTtqOzE3Mjg4OzEyMDA7MjE2OzQwMA,https://rottentomatoes.com/m/1005639-demented,,
Don't Answer the Phone!,Robert Hammer,1980,United States,,18%,https://resizing.flixster.com/e9tONhy8LMTck06holK2VyxD1zg=/206x305/v1.bTsxMTIwODk0ODtqOzE3MzY0OzEyMDA7MTUzNjsyMDQ4,https://rottentomatoes.com/m/dont_answer_the_phone,4.8,slasher
Don't Go in the House,Joseph Ellison,1980,United States,,34%,https://resizing.flixster.com/mwR-58cc7Mx_IyD2NyNjnl5y2vQ=/206x305/v1.bTsxMTI5ODQzNztqOzE3MzY1OzEyMDA7OTk2OzEzMjg,https://rottentomatoes.com/m/dont_go_in_the_house,,
Eaten Alive!,Umberto Lenzi,1980,Italy & Spain,,,,,5.2,snake::gore
Effects,Dusty Nelson,1980,United States,,,,,,
Encounters of the Spooky Kind,Sammo Hung,1980,Hong Kong,,82%,https://resizing.flixster.com/tCTmMhllBs74Uwd6ig-ncJpgzfo=/206x305/v1.bTs1MjE0MzY4O2o7MTczNDA7MTIwMDsxNzA7MjMw,https://rottentomatoes.com/m/encounters_of_the_spooky_kind,7.1,vampire
Erotic Nights of the Living Dead,Joe D'Amato,1980,Italy,,,,,,
Fade to Black,Vernon Zimmerman,1980,United States,45,44%,https://resizing.flixster.com/X_oY_15O5KPZwzeZjrFWrDVNhBg=/206x305/v1.bTsxMTIxNjY1NztqOzE3MzY0OzEyMDA7MTkyNzsyOTM1,https://rottentomatoes.com/m/1006975-fade_to_black,5.9,slasher
The Fog,John Carpenter,1980,United States,,,,,6.8,ghost::paranormal::monster::demon::zombie
Friday the 13th,Sean S. Cunningham,1980,United States,,63%,https://resizing.flixster.com/xz5jsgYGyFwNBnfUG-t2c-d8BRA=/206x305/v1.bTsxMTE5MDA2MjtqOzE3MzY0OzEyMDA7ODAwOzEyMDA,https://rottentomatoes.com/m/friday_the_13th_1980,,
The Godsend,Gabrielle Beaumont,1980,United Kingdom,,22%,https://resizing.flixster.com/e2Gij1Aqlo5bc-sCEt9FnmHFn5Q=/206x305/v1.bTsxMTE5MDk1MztqOzE3MzY0OzEyMDA7MjE0OzMxNw,https://rottentomatoes.com/m/the_godsend,5.2,demon::possession::based on novel
